"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/1991","84.32","84.32","84.32","84.32","","-3.47%"
"08/01/1991","87.35","87.35","87.35","87.35","","5.10%"
"07/01/1991","83.11","83.11","83.11","83.11","","6.10%"
"06/01/1991","78.33","78.33","78.33","78.33","","-5.44%"
"05/01/1991","82.84","82.84","82.84","82.84","","2.98%"
"04/01/1991","80.44","80.44","80.44","80.44","","-2.03%"
"03/01/1991","82.11","82.11","82.11","82.11","","5.43%"
"02/01/1991","77.88","77.88","77.88","77.88","","8.94%"
"01/01/1991","71.49","71.49","71.49","71.49","","2.03%"
"12/01/1990","70.07","70.07","70.07","70.07","","3.96%"
"11/01/1990","67.40","67.40","67.40","67.40","","5.21%"
"10/01/1990","64.06","64.06","64.06","64.06","","5.10%"
"09/01/1990","60.95","60.95","60.95","60.95","","-3.88%"
"08/01/1990","63.41","63.41","63.41","63.41","","-7.28%"
"07/01/1990","68.39","68.39","68.39","68.39","","1.00%"
"06/01/1990","67.71","67.71","67.71","67.71","","3.63%"
"05/01/1990","65.34","65.34","65.34","65.34","","10.20%"
"04/01/1990","59.29","59.29","59.29","59.29","","1.14%"
"03/01/1990","58.62","58.62","58.62","58.62","","5.74%"
"02/01/1990","55.44","55.44","55.44","55.44","","-1.58%"
"01/01/1990","56.33","56.33","56.33","56.33","","-9.64%"
